ano_criacao_processo;numero_processo_formatado;numero_contrato;descricao_tipo_de_contrato;procedimento_contratacao_detalhamento_1;edital_retificacao_arquivos;contrato_termoaditivo_arquivos;numero_parecer_juridico
2025;1253826 000045/2025;9494552;Serviço;Pregão;https://www1.compras.mg.gov.br/processocompra/processo/consultaEditalRetificaoProcesso.html?metodo=visualizarEditalRetificao&id=640562;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=210358;97,0
2025;1253826 000046/2025;0;;Dispensa de Licitação - Por valor;;;99,0
2025;1253826 000048/2025;0;;Dispensa de Licitação - Por valor;;;
2025;1253826 000049/2025;0;;Dispensa de Licitação - Por valor;;;
2025;1253826 000051/2025;0;;Registro de preços realizado no SIRP;;;
2025;1253826 000052/2025;0;;Dispensa de Licitação - Por valor;;;
2025;1253826 000053/2025;0;;Dispensa de Licitação - Por valor;;;
2025;1253826 000054/2025;0;;Dispensa de Licitação - Por valor;;;
2025;1253828 000001/2025;0;;Dispensa de Licitação - Por valor;;;
2025;1253828 000002/2025;9454451;Serviço e Fornecimento;Dispensa de Licitação - Por valor;;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=194057;
2025;1253828 000003/2025;9460083;Serviço e Fornecimento;Pregão;https://www1.compras.mg.gov.br/processocompra/processo/consultaEditalRetificaoProcesso.html?metodo=visualizarEditalRetificao&id=621141;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=194903;
2025;1253828 000004/2025;9460447;Serviço e Fornecimento;Pregão;https://www1.compras.mg.gov.br/processocompra/processo/consultaEditalRetificaoProcesso.html?metodo=visualizarEditalRetificao&id=623600;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=194958;
2025;1253828 000005/2025;0;;Dispensa de Licitação - Por valor;;;
2025;1253828 000006/2025;0;;Dispensa de Licitação - Por valor;;;
2025;1253828 000007/2025;0;;Pregão;https://www1.compras.mg.gov.br/processocompra/processo/consultaEditalRetificaoProcesso.html?metodo=visualizarEditalRetificao&id=625357;;
2025;1253828 000008/2025;0;;Dispensa de Licitação - Por valor;;;
2025;1253828 000010/2025;0;;Dispensa de Licitação - Por valor;;;
2025;1253828 000011/2025;0;;Dispensa de Licitação - Por valor;;;
2025;1253828 000012/2025;0;;Dispensa de Licitação - Por valor;;;
2025;1253828 000013/2025;0;;Dispensa de Licitação - Por valor;;;
2025;1253828 000014/2025;0;;Dispensa de Licitação - Por valor;;;
2025;1253828 000015/2025;0;;Dispensa de Licitação - Por valor;;;
2025;1253828 000016/2025;0;;Dispensa de Licitação - Por valor;;;
2025;1253828 000017/2025;0;;Pregão;https://www1.compras.mg.gov.br/processocompra/processo/consultaEditalRetificaoProcesso.html?metodo=visualizarEditalRetificao&id=628309;;
2025;1253828 000018/2025;0;;Dispensa de Licitação - Por valor;;;
2025;1253828 000019/2025;0;;Dispensa de Licitação - Por valor;;;
2025;1253828 000020/2025;0;;Dispensa de Licitação - Por valor;;;
2025;1253828 000021/2025;0;;Dispensa de Licitação - Por valor;;;
2025;1253828 000022/2025;0;;Dispensa de Licitação - Por valor;;;
2025;1253828 000023/2025;0;;Dispensa de Licitação - Por valor;;;
2025;1253828 000024/2025;0;;Pregão;https://www1.compras.mg.gov.br/processocompra/processo/consultaEditalRetificaoProcesso.html?metodo=visualizarEditalRetificao&id=630549;;
2025;1253828 000025/2025;0;;Dispensa de Licitação - Por valor;;;
2025;1253828 000026/2025;0;;Dispensa de Licitação - Por valor;;;
2025;1253828 000027/2025;0;;Dispensa de Licitação - Por valor;;;
2025;1253828 000028/2025;0;;Dispensa de Licitação - Por valor;;;
2025;1253828 000029/2025;0;;Dispensa de Licitação - Por valor;;;
2025;1253828 000030/2025;0;;Dispensa de Licitação - Por valor;;;
2025;1253828 000031/2025;0;;Dispensa de Licitação - Por valor;;;
2025;1253828 000032/2025;0;;Dispensa de Licitação - Por valor;;;
2025;1253828 000033/2025;0;;Dispensa de Licitação - Por valor;;;
2025;1253828 000034/2025;0;;Dispensa de Licitação - Por valor;;;
2025;1253828 000035/2025;0;;Dispensa de Licitação - Por valor;;;
2025;1253828 000036/2025;0;;Dispensa de Licitação - Por valor;;;
2025;1253828 000037/2025;0;;Dispensa de Licitação - Por valor;;;
2025;1253828 000038/2025;0;;Dispensa de Licitação - Por valor;;;
2025;1253828 000039/2025;9487758;Serviço e Fornecimento;Pregão;https://www1.compras.mg.gov.br/processocompra/processo/consultaEditalRetificaoProcesso.html?metodo=visualizarEditalRetificao&id=634706;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=199975;
2025;1253828 000040/2025;0;;Dispensa de Licitação - Por valor;;;
2025;1253828 000041/2025;0;;Dispensa de Licitação - Por valor;;;
2025;1253828 000042/2025;0;;Pregão;https://www1.compras.mg.gov.br/processocompra/processo/consultaEditalRetificaoProcesso.html?metodo=visualizarEditalRetificao&id=635616;;
2025;1253828 000043/2025;0;;Registro de preços realizado no SIRP;;;
2025;1253828 000044/2025;0;;Dispensa de Licitação - Por valor;;;
2025;1253828 000045/2025;0;;Dispensa de Licitação - Por valor;;;
2025;1253828 000046/2025;0;;Dispensa de Licitação - Por valor;;;
2025;1253828 000047/2025;0;;Dispensa de Licitação - Por valor;;;
2025;1253828 000049/2025;0;;Dispensa de Licitação - Por valor;;;
2025;1253828 000050/2025;0;;Dispensa de Licitação - Por valor;;;
2025;1253828 000051/2025;0;;Dispensa de Licitação - Por valor;;;
2025;1253828 000052/2025;0;;Pregão;https://www1.compras.mg.gov.br/processocompra/processo/consultaEditalRetificaoProcesso.html?metodo=visualizarEditalRetificao&id=638967;;
2025;1253828 000053/2025;0;;Dispensa de Licitação - Por valor;;;
2025;1253828 000054/2025;0;;Dispensa de Licitação - Por valor;;;
2025;1253828 000055/2025;0;;Dispensa de Licitação - Por valor;;;
2025;1253828 000056/2025;0;;Registro de preços realizado no SIRP;;;
2025;1253828 000057/2025;0;;Pregão;https://www1.compras.mg.gov.br/processocompra/processo/consultaEditalRetificaoProcesso.html?metodo=visualizarEditalRetificao&id=640242;;
2025;1253828 000058/2025;9487809;Serviço e Fornecimento;Pregão;https://www1.compras.mg.gov.br/processocompra/processo/consultaEditalRetificaoProcesso.html?metodo=visualizarEditalRetificao&id=640243;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=199999;
2025;1253828 000059/2025;0;;Dispensa de Licitação - Por valor;;;
2025;1253828 000060/2025;0;;Pregão;https://www1.compras.mg.gov.br/processocompra/processo/consultaEditalRetificaoProcesso.html?metodo=visualizarEditalRetificao&id=641078;;
2025;1253828 000061/2025;9490911;Serviço e Fornecimento;Pregão;https://www1.compras.mg.gov.br/processocompra/processo/consultaEditalRetificaoProcesso.html?metodo=visualizarEditalRetificao&id=641098;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=201922;
2025;1253828 000062/2025;0;;Dispensa de Licitação - Por valor;;;
2025;1253828 000063/2025;0;;Dispensa de Licitação - Por valor;;;
2025;1253828 000064/2025;0;;Dispensa de Licitação - Por valor;;;
2025;1253828 000065/2025;0;;Dispensa de Licitação - Por valor;;;
2025;1253828 000066/2025;0;;Dispensa de Licitação - Por valor;;;
2025;1253828 000067/2025;0;;Pregão;https://www1.compras.mg.gov.br/processocompra/processo/consultaEditalRetificaoProcesso.html?metodo=visualizarEditalRetificao&id=641903;;
2025;1253828 000068/2025;0;;Pregão;https://www1.compras.mg.gov.br/processocompra/processo/consultaEditalRetificaoProcesso.html?metodo=visualizarEditalRetificao&id=641994;;
2025;1253828 000069/2025;0;;Dispensa de Licitação - Por valor;;;
2025;1253828 000070/2025;0;;Dispensa de Licitação - Por valor;;;
2025;1253828 000071/2025;0;;Dispensa de Licitação - Por valor;;;
2025;1253828 000072/2025;9492693;Serviço e Fornecimento;Dispensa de Licitação - Por valor;;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=205357;
2025;1254266 000002/2025;9458956;Serviço e Fornecimento;Pregão;https://www1.compras.mg.gov.br/processocompra/processo/consultaEditalRetificaoProcesso.html?metodo=visualizarEditalRetificao&id=621510;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=194435;
2025;1254266 000003/2025;0;;Dispensa de Licitação - Por valor;;;
2025;1254266 000004/2025;9460450;Fornecimento;Pregão;https://www1.compras.mg.gov.br/processocompra/processo/consultaEditalRetificaoProcesso.html?metodo=visualizarEditalRetificao&id=622624;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=194959;
2025;1254266 000005/2025;0;;Dispensa de Licitação - Por valor;;;
2025;1254266 000006/2025;0;;Dispensa de Licitação - Por valor;;;
2025;1254266 000008/2025;0;;Dispensa de Licitação - Por valor;;;
2025;1254266 000010/2025;9468738;Serviço;Pregão;https://www1.compras.mg.gov.br/processocompra/processo/consultaEditalRetificaoProcesso.html?metodo=visualizarEditalRetificao&id=624272;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=195555;
2025;1254266 000011/2025;0;;Dispensa de Licitação - Por valor;;;
2025;1254266 000017/2025;0;;Dispensa de Licitação - Por valor;;;
2025;1254266 000018/2025;0;;Dispensa de Licitação - Por valor;;;
2025;1254266 000019/2025;0;;Dispensa de Licitação - Por valor;;;
2025;1254266 000021/2025;0;;Pregão;https://www1.compras.mg.gov.br/processocompra/processo/consultaEditalRetificaoProcesso.html?metodo=visualizarEditalRetificao&id=632612;;
2025;1254266 000021/2025;9479373;Serviço;Pregão;https://www1.compras.mg.gov.br/processocompra/processo/consultaEditalRetificaoProcesso.html?metodo=visualizarEditalRetificao&id=632612;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=198520;
2025;1254266 000022/2025;0;;Pregão;https://www1.compras.mg.gov.br/processocompra/processo/consultaEditalRetificaoProcesso.html?metodo=visualizarEditalRetificao&id=632665;;
2025;1254266 000022/2025;9481185;Serviço;Pregão;https://www1.compras.mg.gov.br/processocompra/processo/consultaEditalRetificaoProcesso.html?metodo=visualizarEditalRetificao&id=632665;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=198998;
2025;1254266 000022/2025;9481187;Serviço;Pregão;https://www1.compras.mg.gov.br/processocompra/processo/consultaEditalRetificaoProcesso.html?metodo=visualizarEditalRetificao&id=632665;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=198999;
2025;1254266 000023/2025;0;;Dispensa de Licitação - Por valor;;;
2025;1254266 000024/2025;0;;Dispensa de Licitação - Por valor;;;
2025;1254266 000025/2025;0;;Registro de preços realizado no SIRP;;;
2025;1254266 000026/2025;0;;Registro de preços realizado no SIRP;;;
2025;1254266 000027/2025;0;;Dispensa de Licitação - Por valor;;;
2025;1254266 000028/2025;0;;Dispensa de Licitação - Por valor;;;
2025;1254266 000029/2025;9480977;Serviço;Dispensa de Licitação - Por valor;;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=198945;
2025;1254266 000030/2025;0;;Dispensa de Licitação - Por valor;;;
2025;1254266 000031/2025;9482015;Serviço e Fornecimento;Pregão;https://www1.compras.mg.gov.br/processocompra/processo/consultaEditalRetificaoProcesso.html?metodo=visualizarEditalRetificao&id=637354;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=199381;
2025;1254266 000032/2025;9482024;Serviço;Pregão;https://www1.compras.mg.gov.br/processocompra/processo/consultaEditalRetificaoProcesso.html?metodo=visualizarEditalRetificao&id=637811;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=199383;
2025;1254266 000033/2025;0;;Dispensa de Licitação - Por valor;;;
2025;1254266 000037/2025;9490304;Fornecimento;Pregão;https://www1.compras.mg.gov.br/processocompra/processo/consultaEditalRetificaoProcesso.html?metodo=visualizarEditalRetificao&id=640047;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=200758;
2025;1254266 000038/2025;9485576;Fornecimento;Pregão;https://www1.compras.mg.gov.br/processocompra/processo/consultaEditalRetificaoProcesso.html?metodo=visualizarEditalRetificao&id=640328;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=199802;
2025;1254266 000039/2025;0;;Pregão;https://www1.compras.mg.gov.br/processocompra/processo/consultaEditalRetificaoProcesso.html?metodo=visualizarEditalRetificao&id=640566;;
2025;1254266 000040/2025;0;;Dispensa de Licitação - Por valor;;;
2025;1254266 000042/2025;0;;Dispensa de Licitação - Por valor;;;
2025;1254266 000043/2025;0;;Dispensa de Licitação - Por valor;;;
2025;1254266 000044/2025;0;;Dispensa de Licitação - Por valor;;;
2025;1254266 000045/2025;9492512;Serviço;Pregão;https://www1.compras.mg.gov.br/processocompra/processo/consultaEditalRetificaoProcesso.html?metodo=visualizarEditalRetificao&id=642921;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=204812;
2025;1254266 000046/2025;9492507;Serviço;Pregão;https://www1.compras.mg.gov.br/processocompra/processo/consultaEditalRetificaoProcesso.html?metodo=visualizarEditalRetificao&id=643029;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=204811;
2025;1254266 000047/2025;0;;Pregão;https://www1.compras.mg.gov.br/processocompra/processo/consultaEditalRetificaoProcesso.html?metodo=visualizarEditalRetificao&id=643490;;
2025;1254266 000047/2025;9492834;Serviço;Pregão;https://www1.compras.mg.gov.br/processocompra/processo/consultaEditalRetificaoProcesso.html?metodo=visualizarEditalRetificao&id=643490;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=205938;
2025;1254266 000047/2025;9492846;Serviço;Pregão;https://www1.compras.mg.gov.br/processocompra/processo/consultaEditalRetificaoProcesso.html?metodo=visualizarEditalRetificao&id=643490;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=205999;
2025;1254266 000048/2025;0;;Dispensa de Licitação - Por valor;;;
2025;1254266 000049/2025;0;;Dispensa de Licitação - Por valor;;;
2025;1254266 000050/2025;0;;Dispensa de Licitação - Por valor;;;
2025;1254266 000051/2025;9493035;Fornecimento;Pregão;https://www1.compras.mg.gov.br/processocompra/processo/consultaEditalRetificaoProcesso.html?metodo=visualizarEditalRetificao&id=647671;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=207018;
2025;1254266 000052/2025;9491915;Fornecimento;Inexigibilidade;;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=202939;
2025;1254266 000053/2025;0;;Dispensa de Licitação - Por valor;;;
2025;1254266 000054/2025;0;;Dispensa de Licitação - Por valor;;;
2025;1254266 000055/2025;9492954;Fornecimento;Registro de preços realizado no SIRP;;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=206877;
2025;1254266 000056/2025;0;;Dispensa de Licitação - Por valor;;;
2025;1254266 000057/2025;0;;Dispensa de Licitação - Por valor;;;
2025;1254266 000058/2025;0;;Dispensa de Licitação - Por valor;;;
2025;1254266 000059/2025;9492802;Fornecimento;Inexigibilidade;;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=205857;
2025;1254266 000060/2025;9492803;Locação de imóveis;Inexigibilidade;;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=205877;
2025;1254266 000061/2025;9492860;Serviço;Inexigibilidade;;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=206137;
2025;1254266 000063/2025;0;;Registro de preços não realizado no SIRP;;;
2025;1254830 000001/2025;9452474;Serviço;Registro de preços realizado no SIRP;;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=193838;
2025;1254830 000002/2025;0;;Registro de preços realizado no SIRP;;;
2025;1254830 000003/2025;0;;Dispensa de Licitação - Por valor;;;
2025;1254830 000004/2025;0;;Dispensa de Licitação - Por valor;;;
2025;1254830 000005/2025;0;;Registro de preços não realizado no SIRP;;;
2025;1254830 000007/2025;0;;Dispensa de Licitação - Por valor;;;
2025;1254830 000009/2025;0;;Dispensa de Licitação - Por valor;;;
2025;1254830 000010/2025;0;;Dispensa de Licitação - Por valor;;;
2025;1254830 000011/2025;0;;Dispensa de Licitação - Por valor;;;
2025;1254830 000012/2025;0;;Dispensa de Licitação - Por valor;;;
2025;1254830 000013/2025;0;;Registro de preços realizado no SIRP;;;
2025;1254830 000014/2025;0;;Registro de preços realizado no SIRP;;;
2025;1254830 000016/2025;0;;Dispensa de Licitação - Por valor;;;
2025;1254830 000018/2025;0;;Registro de preços realizado no SIRP;;;
2025;1255125 000001/2025;0;;Dispensa de Licitação - Por valor;;;
2025;1255125 000002/2025;0;;Dispensa de Licitação - Por valor;;;
2025;1255125 000003/2025;0;;Pregão;https://www1.compras.mg.gov.br/processocompra/processo/consultaEditalRetificaoProcesso.html?metodo=visualizarEditalRetificao&id=621194;;2,0
2025;1255125 000004/2025;9458154;Serviço e Fornecimento;Dispensa de Licitação - Por valor;;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=194290;1,0
2025;1255125 000006/2025;0;;Dispensa de Licitação - Por valor;;;
2025;1255125 000007/2025;0;;Dispensa de Licitação - Por valor;;;
2025;1255125 000008/2025;9459837;Serviço;Pregão;https://www1.compras.mg.gov.br/processocompra/processo/consultaEditalRetificaoProcesso.html?metodo=visualizarEditalRetificao&id=622455;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=194657;8,0
2025;1255125 000009/2025;0;;Dispensa de Licitação - Por valor;;;
2025;1255125 000010/2025;0;;Dispensa de Licitação - Por valor;;;
2025;1255125 000011/2025;9460027;Serviço;Pregão;https://www1.compras.mg.gov.br/processocompra/processo/consultaEditalRetificaoProcesso.html?metodo=visualizarEditalRetificao&id=623054;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=194753;6,0
2025;1255125 000013/2025;0;;Dispensa de Licitação - Por valor;;;
2025;1255125 000014/2025;0;;Dispensa de Licitação - Por valor;;;
2025;1255125 000015/2025;0;;Dispensa de Licitação - Por valor;;;
2025;1255125 000016/2025;0;;Dispensa de Licitação - Por valor;;;
2025;1255125 000017/2025;0;;Dispensa de Licitação - Por valor;;;
2025;1255125 000020/2025;0;;Dispensa de Licitação - Por valor;;;
2025;1255125 000023/2025;0;;Dispensa de Licitação - Por valor;;;
2025;1255125 000024/2025;0;;Dispensa de Licitação - Por valor;;;
2025;1255125 000028/2025;9470445;Serviço;Pregão;https://www1.compras.mg.gov.br/processocompra/processo/consultaEditalRetificaoProcesso.html?metodo=visualizarEditalRetificao&id=625614;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=196020;16,0
2025;1255125 000029/2025;9468655;Serviço;Dispensa de Licitação - Por valor;;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=195453;
2025;1255125 000030/2025;0;;Dispensa de Licitação - Por valor;;;
2025;1255125 000031/2025;0;;Dispensa de Licitação - Por valor;;;
2025;1255125 000032/2025;0;;Dispensa de Licitação - Por valor;;;
2025;1255125 000033/2025;0;;Dispensa de Licitação - Por valor;;;
2025;1255125 000034/2025;0;;Dispensa de Licitação - Por valor;;;
2025;1255125 000035/2025;0;;Dispensa de Licitação - Por valor;;;
2025;1255125 000038/2025;9471228;Serviço;Pregão;https://www1.compras.mg.gov.br/processocompra/processo/consultaEditalRetificaoProcesso.html?metodo=visualizarEditalRetificao&id=627428;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=196371;30,0
2025;1255125 000039/2025;0;;Dispensa de Licitação - Por valor;;;
2025;1255125 000040/2025;9470531;Serviço;Dispensa de Licitação;;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=196068;
2025;1255125 000041/2025;9471875;Serviço;Pregão;https://www1.compras.mg.gov.br/processocompra/processo/consultaEditalRetificaoProcesso.html?metodo=visualizarEditalRetificao&id=627632;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=196688;16,0
2025;1255125 000044/2025;9472903;Fornecimento;Pregão;https://www1.compras.mg.gov.br/processocompra/processo/consultaEditalRetificaoProcesso.html?metodo=visualizarEditalRetificao&id=628426;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=197034;34,0
2025;1255125 000044/2025;9472914;Fornecimento;Pregão;https://www1.compras.mg.gov.br/processocompra/processo/consultaEditalRetificaoProcesso.html?metodo=visualizarEditalRetificao&id=628426;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=197057;34,0
2025;1255125 000044/2025;9472917;Fornecimento;Pregão;https://www1.compras.mg.gov.br/processocompra/processo/consultaEditalRetificaoProcesso.html?metodo=visualizarEditalRetificao&id=628426;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=197058;34,0
2025;1255125 000045/2025;0;;Dispensa de Licitação - Por valor;;;
2025;1255125 000047/2025;0;;Dispensa de Licitação - Por valor;;;
2025;1255125 000048/2025;0;;Dispensa de Licitação - Por valor;;;
2025;1255125 000049/2025;0;;Dispensa de Licitação - Por valor;;;40,0
2025;1255125 000050/2025;0;;Dispensa de Licitação - Por valor;;;
2025;1255125 000051/2025;9474707;Serviço;Pregão;https://www1.compras.mg.gov.br/processocompra/processo/consultaEditalRetificaoProcesso.html?metodo=visualizarEditalRetificao&id=630782;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=197602;37,0
2025;1255125 000052/2025;9478690;Serviço;Pregão;https://www1.compras.mg.gov.br/processocompra/processo/consultaEditalRetificaoProcesso.html?metodo=visualizarEditalRetificao&id=631496;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=198128;28,0
2025;1255125 000053/2025;9478748;Serviço;Pregão;https://www1.compras.mg.gov.br/processocompra/processo/consultaEditalRetificaoProcesso.html?metodo=visualizarEditalRetificao&id=631718;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=198176;30,0
2025;1255125 000054/2025;0;;Dispensa de Licitação - Por valor;;;
2025;1255125 000055/2025;0;;Dispensa de Licitação - Por valor;;;
2025;1255125 000055/2025;9475332;Serviço e Fornecimento;Dispensa de Licitação - Por valor;;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=197877;
2025;1255125 000056/2025;0;;Dispensa de Licitação - Por valor;;;
2025;1255125 000057/2025;9478897;Fornecimento;Pregão;https://www1.compras.mg.gov.br/processocompra/processo/consultaEditalRetificaoProcesso.html?metodo=visualizarEditalRetificao&id=632495;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=198273;53,0
2025;1255125 000058/2025;0;;Dispensa de Licitação - Por valor;;;
2025;1255125 000059/2025;0;;Dispensa de Licitação - Por valor;;;
2025;1255125 000060/2025;0;;Dispensa de Licitação - Por valor;;;
2025;1255125 000061/2025;0;;Dispensa de Licitação - Por valor;;;
2025;1255125 000061/2025;9478108;Serviço e Fornecimento;Dispensa de Licitação - Por valor;;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=198017;
2025;1255125 000062/2025;0;;Dispensa de Licitação - Por valor;;;
2025;1255125 000064/2025;0;;Dispensa de Licitação - Por valor;;;
2025;1255125 000065/2025;0;;Dispensa de Licitação - Por valor;;;
2025;1255125 000066/2025;0;;Dispensa de Licitação - Por valor;;;
2025;1255125 000067/2025;0;;Dispensa de Licitação - Por valor;;;
2025;1255125 000068/2025;0;;Dispensa de Licitação - Por valor;;;
2025;1255125 000069/2025;0;;Dispensa de Licitação - Por valor;;;
2025;1255125 000070/2025;0;;Pregão;https://www1.compras.mg.gov.br/processocompra/processo/consultaEditalRetificaoProcesso.html?metodo=visualizarEditalRetificao&id=635587;;83,0
2025;1255125 000070/2025;9481333;Fornecimento;Pregão;https://www1.compras.mg.gov.br/processocompra/processo/consultaEditalRetificaoProcesso.html?metodo=visualizarEditalRetificao&id=635587;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=199071;83,0
2025;1255125 000070/2025;9481339;Fornecimento;Pregão;https://www1.compras.mg.gov.br/processocompra/processo/consultaEditalRetificaoProcesso.html?metodo=visualizarEditalRetificao&id=635587;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=199073;83,0
2025;1255125 000070/2025;9481352;Fornecimento;Pregão;https://www1.compras.mg.gov.br/processocompra/processo/consultaEditalRetificaoProcesso.html?metodo=visualizarEditalRetificao&id=635587;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=199076;83,0
2025;1255125 000070/2025;9481361;Fornecimento;Pregão;https://www1.compras.mg.gov.br/processocompra/processo/consultaEditalRetificaoProcesso.html?metodo=visualizarEditalRetificao&id=635587;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=199088;83,0
2025;1255125 000071/2025;0;;Dispensa de Licitação - Por valor;;;
2025;1255125 000074/2025;0;;Dispensa de Licitação - Por valor;;;
2025;1255125 000075/2025;0;;Dispensa de Licitação - Por valor;;;
2025;1255125 000077/2025;0;;Dispensa de Licitação - Por valor;;;
2025;1255125 000078/2025;9480815;Serviço;Inexigibilidade;;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=198909;
2025;1255125 000080/2025;0;;Dispensa de Licitação - Por valor;;;
2025;1255125 000081/2025;0;;Dispensa de Licitação - Por valor;;;
2025;1255125 000082/2025;9483048;Serviço;Inexigibilidade;;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=199465;
2025;1255125 000083/2025;9490945;Serviço;Pregão;https://www1.compras.mg.gov.br/processocompra/processo/consultaEditalRetificaoProcesso.html?metodo=visualizarEditalRetificao&id=640293;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=202199;93,0
2025;1255125 000084/2025;0;;Dispensa de Licitação - Por valor;;;
2025;1255125 000084/2025;9486614;Fornecimento;Dispensa de Licitação - Por valor;;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=199884;
2025;1255125 000085/2025;0;;Registro de preços realizado no SIRP;;;
2025;1255125 000086/2025;0;;Registro de preços realizado no SIRP;;;
2025;1255125 000087/2025;0;;Dispensa de Licitação - Por valor;;;
2025;1255125 000088/2025;9485628;Serviço;Inexigibilidade;;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=199860;
2025;1255125 000089/2025;0;;Dispensa de Licitação - Por valor;;;
2025;1255125 000090/2025;9490671;Serviço;Dispensa de Licitação - Por valor;;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=201041;
2025;1255125 000091/2025;0;;Dispensa de Licitação - Por valor;;;
2025;1255125 000092/2025;0;;Dispensa de Licitação - Por valor;;;
2025;1255125 000093/2025;0;;Dispensa de Licitação - Por valor;;;
2025;1255125 000094/2025;0;;Dispensa de Licitação - Por valor;;;
2025;1255125 000095/2025;0;;Dispensa de Licitação - Por valor;;;
