ano_criacao_processo;numero_processo_formatado;numero_contrato;descricao_tipo_de_contrato;procedimento_contratacao_detalhamento_1;edital_retificacao_arquivos;contrato_termoaditivo_arquivos;numero_parecer_juridico
2026;0511023 000094/2026;0;;Registro de preços realizado no SIRP;;;
2026;0511023 000095/2026;0;;Registro de preços realizado no SIRP;;;
2026;0511023 000096/2026;0;;Registro de preços realizado no SIRP;;;
2026;0511023 000097/2026;0;;Registro de preços realizado no SIRP;;;
2026;0511023 000098/2026;0;;Registro de preços realizado no SIRP;;;
2026;0511023 000099/2026;0;;Registro de preços realizado no SIRP;;;
2026;0511023 000100/2026;0;;Registro de preços realizado no SIRP;;;
2026;0512010 000002/2026;0;;Registro de preços realizado no SIRP;;;
2026;0512010 000003/2026;0;;Registro de preços realizado no SIRP;;;
2026;0512010 000004/2026;0;;Registro de preços realizado no SIRP;;;
2026;0512010 000005/2026;0;;Registro de preços realizado no SIRP;;;
2026;0512010 000006/2026;0;;Registro de preços realizado no SIRP;;;
2026;0512010 000007/2026;0;;Registro de preços realizado no SIRP;;;
2026;0512010 000008/2026;0;;Registro de preços realizado no SIRP;;;
2026;0512010 000009/2026;0;;Registro de preços realizado no SIRP;;;
2026;0512010 000010/2026;0;;Registro de preços realizado no SIRP;;;
2026;0512010 000011/2026;0;;Registro de preços realizado no SIRP;;;
2026;0512010 000012/2026;0;;Registro de preços realizado no SIRP;;;
2026;0512010 000013/2026;0;;Registro de preços realizado no SIRP;;;
2026;0513007 000001/2026;0;;Registro de preços realizado no SIRP;;;
2026;0513007 000002/2026;0;;Registro de preços realizado no SIRP;;;
2026;0513007 000003/2026;0;;Registro de preços realizado no SIRP;;;
2026;0513007 000004/2026;0;;Registro de preços realizado no SIRP;;;
2026;0513007 000005/2026;0;;Registro de preços realizado no SIRP;;;
2026;0513007 000006/2026;0;;Registro de preços realizado no SIRP;;;
2026;0513007 000007/2026;0;;Registro de preços realizado no SIRP;;;
2026;0513007 000008/2026;0;;Registro de preços realizado no SIRP;;;
2026;0513007 000009/2026;0;;Registro de preços realizado no SIRP;;;
2026;0513007 000011/2026;0;;Registro de preços realizado no SIRP;;;
2026;0513007 000012/2026;0;;Dispensa de Licitação - Por valor;;;
2026;0513007 000014/2026;0;;Registro de preços realizado no SIRP;;;
2026;0513007 000015/2026;0;;Registro de preços realizado no SIRP;;;
2026;0513007 000016/2026;0;;Registro de preços realizado no SIRP;;;
2026;0513007 000017/2026;0;;Registro de preços realizado no SIRP;;;
2026;0513007 000018/2026;0;;Registro de preços realizado no SIRP;;;
2026;0513007 000019/2026;0;;Registro de preços realizado no SIRP;;;
2026;0513007 000020/2026;0;;Dispensa de Licitação - Por valor;;;
2026;0513007 000021/2026;0;;Registro de preços realizado no SIRP;;;
2026;0513007 000022/2026;0;;Registro de preços realizado no SIRP;;;
2026;0513007 000024/2026;0;;Registro de preços realizado no SIRP;;;
2026;0513007 000025/2026;0;;Registro de preços realizado no SIRP;;;
2026;0513007 000026/2026;0;;Registro de preços realizado no SIRP;;;
2026;0513007 000027/2026;0;;Registro de preços realizado no SIRP;;;
2026;0513007 000028/2026;0;;Registro de preços realizado no SIRP;;;
2026;0513007 000029/2026;0;;Registro de preços realizado no SIRP;;;
2026;0513007 000030/2026;0;;Registro de preços realizado no SIRP;;;
2026;0513007 000031/2026;0;;Registro de preços realizado no SIRP;;;
2026;0513007 000032/2026;0;;Registro de preços realizado no SIRP;;;
2026;0513007 000033/2026;0;;Registro de preços realizado no SIRP;;;
2026;0513007 000034/2026;0;;Registro de preços realizado no SIRP;;;
2026;0513007 000035/2026;0;;Registro de preços realizado no SIRP;;;
2026;0513007 000037/2026;0;;Registro de preços realizado no SIRP;;;
2026;0513007 000038/2026;0;;Registro de preços realizado no SIRP;;;
2026;0513007 000039/2026;0;;Registro de preços realizado no SIRP;;;
2026;0513007 000040/2026;0;;Registro de preços realizado no SIRP;;;
2026;0513007 000041/2026;0;;Registro de preços realizado no SIRP;;;
2026;0513007 000042/2026;0;;Registro de preços realizado no SIRP;;;
2026;0513007 000044/2026;0;;Registro de preços realizado no SIRP;;;
2026;0513007 000045/2026;0;;Registro de preços realizado no SIRP;;;
2026;0513007 000046/2026;0;;Registro de preços realizado no SIRP;;;
2026;0513007 000047/2026;0;;Registro de preços realizado no SIRP;;;
2026;0513007 000048/2026;0;;Registro de preços realizado no SIRP;;;
2026;0513007 000049/2026;0;;Registro de preços realizado no SIRP;;;
2026;0513007 000050/2026;0;;Registro de preços realizado no SIRP;;;
2026;0513007 000051/2026;0;;Registro de preços realizado no SIRP;;;
2026;0513007 000052/2026;0;;Registro de preços realizado no SIRP;;;
2026;0513007 000053/2026;0;;Registro de preços realizado no SIRP;;;
2026;0513007 000054/2026;0;;Registro de preços realizado no SIRP;;;
2026;0513007 000055/2026;0;;Registro de preços realizado no SIRP;;;
2026;0513007 000056/2026;0;;Registro de preços realizado no SIRP;;;
2026;0513007 000057/2026;0;;Registro de preços realizado no SIRP;;;
2026;0513007 000058/2026;0;;Registro de preços realizado no SIRP;;;
2026;0513007 000059/2026;0;;Registro de preços realizado no SIRP;;;
2026;0513007 000060/2026;0;;Registro de preços realizado no SIRP;;;
2026;0513007 000061/2026;0;;Registro de preços realizado no SIRP;;;
2026;0513007 000062/2026;0;;Registro de preços realizado no SIRP;;;
2026;0513007 000063/2026;0;;Registro de preços realizado no SIRP;;;
2026;0513007 000064/2026;0;;Registro de preços realizado no SIRP;;;
2026;0513007 000065/2026;0;;Registro de preços realizado no SIRP;;;
2026;0513007 000066/2026;0;;Registro de preços realizado no SIRP;;;
2026;0513007 000067/2026;0;;Registro de preços realizado no SIRP;;;
2026;0513007 000068/2026;0;;Registro de preços realizado no SIRP;;;
2026;0513007 000069/2026;0;;Registro de preços realizado no SIRP;;;
2026;0513007 000070/2026;0;;Registro de preços realizado no SIRP;;;
2026;0513007 000071/2026;0;;Registro de preços realizado no SIRP;;;
2026;0513007 000072/2026;0;;Registro de preços realizado no SIRP;;;
2026;0513007 000073/2026;0;;Registro de preços realizado no SIRP;;;
2026;0513007 000074/2026;0;;Registro de preços realizado no SIRP;;;
2026;0513007 000075/2026;0;;Registro de preços realizado no SIRP;;;
2026;0513007 000076/2026;0;;Registro de preços realizado no SIRP;;;
2026;0513007 000077/2026;0;;Registro de preços realizado no SIRP;;;
2026;0513007 000078/2026;0;;Registro de preços realizado no SIRP;;;
2026;0513007 000079/2026;0;;Registro de preços realizado no SIRP;;;
2026;0513007 000080/2026;0;;Registro de preços realizado no SIRP;;;
2026;0513007 000081/2026;0;;Registro de preços realizado no SIRP;;;
2026;0513007 000082/2026;0;;Registro de preços realizado no SIRP;;;
2026;0513007 000083/2026;0;;Registro de preços realizado no SIRP;;;
2026;0513007 000084/2026;0;;Registro de preços realizado no SIRP;;;
2026;0513007 000085/2026;0;;Registro de preços realizado no SIRP;;;
2026;0513007 000086/2026;0;;Registro de preços realizado no SIRP;;;
2026;0513007 000087/2026;0;;Registro de preços realizado no SIRP;;;
2026;0513007 000088/2026;0;;Registro de preços realizado no SIRP;;;
2026;0513007 000089/2026;0;;Registro de preços realizado no SIRP;;;
2026;0513007 000090/2026;0;;Registro de preços realizado no SIRP;;;
2026;0513007 000091/2026;0;;Registro de preços realizado no SIRP;;;
2026;0513007 000092/2026;0;;Registro de preços realizado no SIRP;;;
2026;0513007 000093/2026;0;;Registro de preços realizado no SIRP;;;
2026;0513007 000094/2026;0;;Registro de preços realizado no SIRP;;;
2026;0513007 000095/2026;0;;Registro de preços realizado no SIRP;;;
2026;0513007 000096/2026;0;;Registro de preços realizado no SIRP;;;
2026;0513007 000097/2026;0;;Registro de preços realizado no SIRP;;;
2026;0513007 000098/2026;0;;Registro de preços realizado no SIRP;;;
2026;0513007 000099/2026;0;;Registro de preços realizado no SIRP;;;
2026;0513007 000100/2026;0;;Registro de preços realizado no SIRP;;;
2026;0513007 000101/2026;0;;Registro de preços realizado no SIRP;;;
2026;0513007 000102/2026;0;;Registro de preços realizado no SIRP;;;
2026;0513007 000103/2026;0;;Registro de preços realizado no SIRP;;;
2026;0513007 000104/2026;0;;Registro de preços realizado no SIRP;;;
2026;0513007 000105/2026;0;;Registro de preços realizado no SIRP;;;
2026;0513007 000106/2026;0;;Registro de preços realizado no SIRP;;;
2026;0513007 000107/2026;0;;Registro de preços realizado no SIRP;;;
2026;0513007 000108/2026;0;;Registro de preços realizado no SIRP;;;
2026;0513007 000109/2026;0;;Registro de preços realizado no SIRP;;;
2026;0513007 000110/2026;0;;Registro de preços realizado no SIRP;;;
2026;0513007 000111/2026;0;;Registro de preços realizado no SIRP;;;
2026;0513007 000112/2026;0;;Registro de preços realizado no SIRP;;;
2026;0513007 000113/2026;0;;Registro de preços realizado no SIRP;;;
2026;0513007 000114/2026;0;;Registro de preços realizado no SIRP;;;
2026;0513007 000115/2026;0;;Registro de preços realizado no SIRP;;;
2026;0513007 000116/2026;0;;Registro de preços realizado no SIRP;;;
2026;0513007 000118/2026;0;;Registro de preços realizado no SIRP;;;
2026;0513007 000119/2026;0;;Registro de preços realizado no SIRP;;;
2026;0513007 000120/2026;0;;Registro de preços realizado no SIRP;;;
2026;0513007 000121/2026;0;;Registro de preços realizado no SIRP;;;
2026;0513007 000122/2026;0;;Registro de preços realizado no SIRP;;;
2026;0513007 000123/2026;0;;Registro de preços realizado no SIRP;;;
2026;0513007 000125/2026;0;;Registro de preços realizado no SIRP;;;
2026;0513007 000126/2026;0;;Registro de preços realizado no SIRP;;;
2026;0513007 000127/2026;0;;Registro de preços realizado no SIRP;;;
2026;0513007 000128/2026;0;;Registro de preços realizado no SIRP;;;
2026;0513007 000129/2026;0;;Registro de preços realizado no SIRP;;;
2026;0513007 000130/2026;0;;Registro de preços realizado no SIRP;;;
2026;0513007 000131/2026;0;;Registro de preços realizado no SIRP;;;
2026;0513007 000133/2026;0;;Registro de preços realizado no SIRP;;;
2026;0513007 000134/2026;0;;Registro de preços realizado no SIRP;;;
2026;0513007 000135/2026;0;;Registro de preços realizado no SIRP;;;
2026;0513007 000136/2026;0;;Registro de preços realizado no SIRP;;;
2026;0513007 000137/2026;0;;Registro de preços realizado no SIRP;;;
2026;0513007 000138/2026;0;;Registro de preços realizado no SIRP;;;
2026;0513007 000139/2026;0;;Registro de preços realizado no SIRP;;;
2026;0513007 000140/2026;0;;Registro de preços realizado no SIRP;;;
2026;0513007 000141/2026;0;;Registro de preços realizado no SIRP;;;
2026;0513007 000142/2026;0;;Registro de preços realizado no SIRP;;;
2026;0513007 000143/2026;0;;Registro de preços realizado no SIRP;;;
2026;0513007 000144/2026;0;;Registro de preços realizado no SIRP;;;
2026;0513007 000145/2026;0;;Registro de preços realizado no SIRP;;;
2026;0513007 000146/2026;0;;Registro de preços realizado no SIRP;;;
2026;0513007 000147/2026;0;;Registro de preços realizado no SIRP;;;
2026;0513007 000148/2026;0;;Registro de preços realizado no SIRP;;;
2026;0513007 000149/2026;0;;Registro de preços realizado no SIRP;;;
2026;0513007 000150/2026;0;;Registro de preços realizado no SIRP;;;
2026;0513007 000151/2026;0;;Registro de preços realizado no SIRP;;;
2026;0513007 000152/2026;0;;Registro de preços realizado no SIRP;;;
2026;0513007 000153/2026;0;;Registro de preços realizado no SIRP;;;
2026;0513007 000154/2026;0;;Registro de preços realizado no SIRP;;;
2026;0513007 000156/2026;0;;Registro de preços realizado no SIRP;;;
2026;0513007 000157/2026;0;;Registro de preços realizado no SIRP;;;
2026;0513007 000158/2026;0;;Registro de preços realizado no SIRP;;;
2026;0513007 000159/2026;0;;Registro de preços realizado no SIRP;;;
2026;0513007 000160/2026;0;;Registro de preços realizado no SIRP;;;
2026;0513007 000161/2026;0;;Registro de preços realizado no SIRP;;;
2026;0513007 000162/2026;0;;Registro de preços realizado no SIRP;;;
2026;0513007 000163/2026;0;;Registro de preços realizado no SIRP;;;
2026;0513007 000164/2026;0;;Registro de preços realizado no SIRP;;;
2026;0513007 000165/2026;0;;Registro de preços realizado no SIRP;;;
2026;0513007 000166/2026;0;;Registro de preços realizado no SIRP;;;
2026;0513007 000167/2026;0;;Registro de preços realizado no SIRP;;;
2026;0513007 000168/2026;0;;Registro de preços realizado no SIRP;;;
2026;0513007 000169/2026;0;;Registro de preços realizado no SIRP;;;
2026;0513007 000170/2026;0;;Registro de preços realizado no SIRP;;;
2026;0513007 000171/2026;0;;Registro de preços realizado no SIRP;;;
2026;0513007 000172/2026;0;;Registro de preços realizado no SIRP;;;
2026;0513007 000173/2026;0;;Registro de preços realizado no SIRP;;;
2026;0513007 000174/2026;0;;Registro de preços realizado no SIRP;;;
2026;0513007 000175/2026;0;;Registro de preços realizado no SIRP;;;
2026;0513007 000176/2026;0;;Registro de preços realizado no SIRP;;;
2026;0513007 000177/2026;0;;Registro de preços realizado no SIRP;;;
2026;0513007 000178/2026;0;;Registro de preços realizado no SIRP;;;
2026;0513007 000179/2026;0;;Registro de preços realizado no SIRP;;;
2026;0513007 000180/2026;0;;Registro de preços realizado no SIRP;;;
2026;0513007 000181/2026;0;;Registro de preços realizado no SIRP;;;
2026;0516013 000001/2026;0;;Inexigibilidade;;;79,0
2026;0516013 000002/2026;9493608;Serviço e Fornecimento;Inexigibilidade;;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=209738;73,0
2026;0516013 000004/2026;0;;Registro de preços realizado no SIRP;;;
2026;0516013 000006/2026;0;;Registro de preços realizado no SIRP;;;
2026;0516013 000007/2026;0;;Registro de preços realizado no SIRP;;;
2026;0516013 000008/2026;0;;Registro de preços realizado no SIRP;;;
2026;0516013 000009/2026;0;;Registro de preços realizado no SIRP;;;
2026;0516013 000010/2026;0;;Registro de preços realizado no SIRP;;;
2026;0516013 000011/2026;0;;Registro de preços realizado no SIRP;;;
2026;0516013 000012/2026;0;;Registro de preços realizado no SIRP;;;
2026;0516013 000013/2026;0;;Registro de preços realizado no SIRP;;;
2026;0516013 000014/2026;0;;Registro de preços realizado no SIRP;;;
2026;0516013 000015/2026;0;;Registro de preços realizado no SIRP;;;
2026;0516013 000016/2026;0;;Registro de preços realizado no SIRP;;;
2026;0516013 000017/2026;0;;Registro de preços realizado no SIRP;;;
2026;0516013 000018/2026;0;;Registro de preços realizado no SIRP;;;
2026;0516013 000020/2026;0;;Registro de preços realizado no SIRP;;;
2026;0516013 000021/2026;0;;Registro de preços realizado no SIRP;;;
2026;0516013 000023/2026;0;;Registro de preços realizado no SIRP;;;
2026;0516013 000024/2026;0;;Registro de preços realizado no SIRP;;;
2026;0516013 000025/2026;0;;Registro de preços realizado no SIRP;;;
2026;0516013 000026/2026;0;;Registro de preços realizado no SIRP;;;
2026;0516013 000027/2026;0;;Registro de preços realizado no SIRP;;;
2026;0516013 000028/2026;0;;Registro de preços realizado no SIRP;;;
2026;0516013 000029/2026;0;;Registro de preços realizado no SIRP;;;
2026;0516013 000030/2026;0;;Registro de preços realizado no SIRP;;;
2026;0516013 000031/2026;0;;Registro de preços realizado no SIRP;;;
2026;0516013 000032/2026;0;;Registro de preços realizado no SIRP;;;
2026;0516013 000033/2026;0;;Registro de preços realizado no SIRP;;;
2026;0516013 000035/2026;0;;Registro de preços realizado no SIRP;;;
2026;0516013 000036/2026;0;;Registro de preços realizado no SIRP;;;
2026;0516013 000037/2026;0;;Registro de preços realizado no SIRP;;;
2026;0516013 000038/2026;0;;Registro de preços realizado no SIRP;;;
2026;0516013 000039/2026;0;;Registro de preços realizado no SIRP;;;
2026;0516013 000040/2026;0;;Registro de preços realizado no SIRP;;;
2026;0516013 000042/2026;0;;Registro de preços realizado no SIRP;;;
2026;0516013 000043/2026;0;;Registro de preços realizado no SIRP;;;
2026;0516013 000044/2026;0;;Registro de preços realizado no SIRP;;;
2026;0516013 000045/2026;0;;Registro de preços realizado no SIRP;;;
2026;0516013 000047/2026;0;;Registro de preços realizado no SIRP;;;
2026;0516013 000048/2026;0;;Registro de preços realizado no SIRP;;;
2026;0516013 000050/2026;0;;Registro de preços realizado no SIRP;;;
2026;0516013 000051/2026;0;;Registro de preços realizado no SIRP;;;
2026;0516013 000052/2026;0;;Registro de preços realizado no SIRP;;;
2026;0516013 000054/2026;0;;Registro de preços realizado no SIRP;;;
2026;0516013 000055/2026;0;;Registro de preços realizado no SIRP;;;
2026;0516013 000056/2026;0;;Registro de preços realizado no SIRP;;;
2026;0516013 000057/2026;0;;Registro de preços realizado no SIRP;;;
2026;0516013 000058/2026;0;;Registro de preços realizado no SIRP;;;
2026;0516013 000059/2026;0;;Registro de preços realizado no SIRP;;;
2026;0516013 000060/2026;0;;Registro de preços realizado no SIRP;;;
2026;0516013 000061/2026;0;;Registro de preços realizado no SIRP;;;
2026;0516013 000062/2026;0;;Registro de preços realizado no SIRP;;;
2026;0516013 000063/2026;0;;Registro de preços realizado no SIRP;;;
2026;0516013 000064/2026;0;;Registro de preços realizado no SIRP;;;
2026;0516013 000065/2026;0;;Registro de preços realizado no SIRP;;;
2026;0516013 000066/2026;0;;Registro de preços realizado no SIRP;;;
2026;0516013 000068/2026;0;;Registro de preços realizado no SIRP;;;
2026;0516013 000069/2026;0;;Registro de preços realizado no SIRP;;;
2026;0516013 000071/2026;0;;Registro de preços realizado no SIRP;;;
2026;0516013 000072/2026;0;;Registro de preços realizado no SIRP;;;
2026;0516013 000074/2026;0;;Registro de preços realizado no SIRP;;;
2026;0516013 000078/2026;0;;Registro de preços realizado no SIRP;;;
2026;0516013 000079/2026;0;;Registro de preços realizado no SIRP;;;
2026;0516013 000080/2026;0;;Registro de preços realizado no SIRP;;;
2026;0516013 000081/2026;0;;Registro de preços realizado no SIRP;;;
2026;0516013 000082/2026;0;;Registro de preços realizado no SIRP;;;
2026;0516013 000083/2026;0;;Registro de preços realizado no SIRP;;;
2026;0516013 000084/2026;0;;Registro de preços realizado no SIRP;;;
2026;0516013 000085/2026;0;;Registro de preços realizado no SIRP;;;
2026;0516013 000086/2026;0;;Registro de preços realizado no SIRP;;;
2026;0516013 000087/2026;0;;Registro de preços realizado no SIRP;;;
2026;0516013 000088/2026;0;;Registro de preços realizado no SIRP;;;
2026;0516013 000089/2026;0;;Registro de preços realizado no SIRP;;;
2026;0516013 000090/2026;0;;Registro de preços realizado no SIRP;;;
2026;0516013 000091/2026;0;;Registro de preços realizado no SIRP;;;
2026;0516013 000092/2026;0;;Registro de preços realizado no SIRP;;;
2026;0516013 000093/2026;0;;Registro de preços realizado no SIRP;;;
2026;0516013 000095/2026;0;;Registro de preços realizado no SIRP;;;
2026;0516013 000096/2026;0;;Registro de preços realizado no SIRP;;;
2026;0516013 000097/2026;0;;Registro de preços realizado no SIRP;;;
2026;0516013 000099/2026;0;;Registro de preços realizado no SIRP;;;
2026;0516013 000100/2026;0;;Registro de preços realizado no SIRP;;;
2026;0516013 000101/2026;0;;Registro de preços realizado no SIRP;;;
2026;0516013 000102/2026;0;;Registro de preços realizado no SIRP;;;
2026;0516013 000104/2026;0;;Registro de preços realizado no SIRP;;;
2026;0516013 000105/2026;0;;Registro de preços realizado no SIRP;;;
2026;0516013 000107/2026;0;;Registro de preços realizado no SIRP;;;
2026;0516013 000108/2026;0;;Registro de preços realizado no SIRP;;;
2026;0516013 000109/2026;0;;Registro de preços realizado no SIRP;;;
2026;0516013 000110/2026;0;;Registro de preços realizado no SIRP;;;
2026;0516013 000111/2026;0;;Registro de preços realizado no SIRP;;;
2026;0516013 000112/2026;0;;Registro de preços realizado no SIRP;;;
2026;0516013 000113/2026;0;;Registro de preços realizado no SIRP;;;
2026;0516013 000114/2026;0;;Registro de preços realizado no SIRP;;;
2026;0516013 000115/2026;0;;Registro de preços realizado no SIRP;;;
2026;0516013 000116/2026;0;;Registro de preços realizado no SIRP;;;
2026;0516013 000117/2026;0;;Registro de preços realizado no SIRP;;;
2026;0516013 000118/2026;0;;Registro de preços realizado no SIRP;;;
2026;0516013 000119/2026;0;;Registro de preços realizado no SIRP;;;
2026;0516013 000120/2026;0;;Registro de preços realizado no SIRP;;;
2026;0516013 000121/2026;0;;Registro de preços realizado no SIRP;;;
2026;0516013 000122/2026;0;;Registro de preços realizado no SIRP;;;
2026;0516013 000123/2026;0;;Registro de preços realizado no SIRP;;;
2026;0516013 000124/2026;0;;Registro de preços realizado no SIRP;;;
2026;0516013 000127/2026;0;;Registro de preços realizado no SIRP;;;
2026;0516013 000128/2026;0;;Registro de preços realizado no SIRP;;;
2026;0516013 000129/2026;0;;Registro de preços realizado no SIRP;;;
2026;0516013 000130/2026;0;;Registro de preços realizado no SIRP;;;
2026;0516013 000131/2026;0;;Registro de preços realizado no SIRP;;;
2026;0516013 000132/2026;0;;Registro de preços realizado no SIRP;;;
2026;0516013 000133/2026;0;;Registro de preços realizado no SIRP;;;
2026;0516013 000134/2026;0;;Registro de preços realizado no SIRP;;;
2026;0516013 000135/2026;0;;Registro de preços realizado no SIRP;;;
2026;0516013 000136/2026;0;;Registro de preços realizado no SIRP;;;
2026;0516013 000138/2026;0;;Registro de preços realizado no SIRP;;;
2026;0516013 000139/2026;0;;Registro de preços realizado no SIRP;;;
2026;0516013 000142/2026;0;;Registro de preços realizado no SIRP;;;
2026;0516013 000145/2026;0;;Registro de preços realizado no SIRP;;;
2026;0516013 000146/2026;0;;Registro de preços realizado no SIRP;;;
2026;0516013 000147/2026;0;;Registro de preços realizado no SIRP;;;
2026;0516013 000148/2026;0;;Registro de preços realizado no SIRP;;;
2026;0516013 000149/2026;0;;Registro de preços realizado no SIRP;;;
2026;0516013 000150/2026;0;;Registro de preços realizado no SIRP;;;
2026;0516013 000152/2026;0;;Inexigibilidade;;;182,0
2026;0516013 000154/2026;0;;Registro de preços realizado no SIRP;;;
2026;0516013 000155/2026;0;;Registro de preços realizado no SIRP;;;
2026;0516013 000156/2026;0;;Registro de preços realizado no SIRP;;;
2026;0516013 000157/2026;0;;Registro de preços realizado no SIRP;;;
2026;0516013 000158/2026;0;;Registro de preços realizado no SIRP;;;
2026;0516013 000159/2026;0;;Registro de preços realizado no SIRP;;;
2026;0516013 000163/2026;0;;Registro de preços realizado no SIRP;;;
2026;0516013 000164/2026;0;;Registro de preços realizado no SIRP;;;
2026;0516013 000166/2026;0;;Registro de preços realizado no SIRP;;;
2026;0516013 000167/2026;0;;Registro de preços realizado no SIRP;;;
2026;0516013 000169/2026;0;;Registro de preços realizado no SIRP;;;
2026;0516013 000172/2026;0;;Registro de preços realizado no SIRP;;;
2026;0516013 000173/2026;0;;Registro de preços realizado no SIRP;;;
2026;0516013 000174/2026;0;;Registro de preços realizado no SIRP;;;
2026;0516013 000176/2026;0;;Registro de preços realizado no SIRP;;;
2026;0516013 000177/2026;0;;Registro de preços realizado no SIRP;;;
2026;0516013 000179/2026;0;;Registro de preços realizado no SIRP;;;
2026;0516013 000180/2026;0;;Registro de preços realizado no SIRP;;;
2026;0516013 000181/2026;0;;Registro de preços realizado no SIRP;;;
2026;0516013 000182/2026;0;;Registro de preços realizado no SIRP;;;
2026;0516013 000184/2026;0;;Registro de preços realizado no SIRP;;;
2026;0516013 000185/2026;0;;Registro de preços realizado no SIRP;;;
2026;0516013 000186/2026;0;;Registro de preços realizado no SIRP;;;
2026;0516013 000187/2026;0;;Registro de preços realizado no SIRP;;;
2026;0516013 000188/2026;0;;Registro de preços realizado no SIRP;;;
2026;0516013 000189/2026;0;;Registro de preços realizado no SIRP;;;
2026;0516013 000190/2026;0;;Registro de preços realizado no SIRP;;;
2026;0516013 000191/2026;0;;Registro de preços realizado no SIRP;;;
2026;0519031 000002/2026;0;;Inexigibilidade;;;121,0
2026;0519031 000004/2026;0;;Dispensa de Licitação - Por valor;;;
2026;0519031 000008/2026;0;;Dispensa de Licitação - Por valor;;;
2026;0519031 000009/2026;0;;Dispensa de Licitação - Por valor;;;
2026;0519031 000012/2026;0;;Dispensa de Licitação;;;158,0
2026;0519031 000013/2026;0;;Registro de preços realizado no SIRP;;;
2026;0519031 000019/2026;0;;Registro de preços realizado no SIRP;;;
2026;0519031 000020/2026;0;;Registro de preços realizado no SIRP;;;
2026;0519031 000021/2026;0;;Registro de preços realizado no SIRP;;;
2026;0519031 000022/2026;0;;Registro de preços realizado no SIRP;;;
2026;0519031 000023/2026;0;;Registro de preços realizado no SIRP;;;
2026;0519031 000024/2026;0;;Registro de preços realizado no SIRP;;;
2026;0519031 000025/2026;0;;Registro de preços realizado no SIRP;;;
2026;0519031 000027/2026;0;;Registro de preços realizado no SIRP;;;
2026;0519031 000028/2026;0;;Registro de preços realizado no SIRP;;;
2026;0519031 000029/2026;0;;Registro de preços realizado no SIRP;;;
2026;0519031 000031/2026;0;;Registro de preços realizado no SIRP;;;
2026;0519031 000032/2026;0;;Registro de preços realizado no SIRP;;;
2026;0519031 000033/2026;0;;Registro de preços realizado no SIRP;;;
2026;0519031 000034/2026;0;;Registro de preços realizado no SIRP;;;
2026;0519031 000035/2026;0;;Registro de preços realizado no SIRP;;;
2026;0519031 000036/2026;0;;Registro de preços realizado no SIRP;;;
2026;0519031 000037/2026;0;;Registro de preços realizado no SIRP;;;
2026;0519031 000038/2026;0;;Registro de preços realizado no SIRP;;;
2026;0519031 000039/2026;0;;Registro de preços realizado no SIRP;;;
2026;0519031 000040/2026;0;;Registro de preços realizado no SIRP;;;
2026;0519031 000041/2026;0;;Registro de preços realizado no SIRP;;;
2026;0519031 000042/2026;0;;Registro de preços realizado no SIRP;;;
2026;0519031 000044/2026;0;;Registro de preços realizado no SIRP;;;
2026;0519031 000045/2026;0;;Registro de preços realizado no SIRP;;;
2026;0519031 000046/2026;0;;Registro de preços realizado no SIRP;;;
2026;0519031 000047/2026;0;;Registro de preços realizado no SIRP;;;
2026;0519031 000048/2026;0;;Registro de preços realizado no SIRP;;;
2026;0519031 000049/2026;0;;Registro de preços realizado no SIRP;;;
2026;0519031 000050/2026;0;;Registro de preços realizado no SIRP;;;
2026;0519031 000052/2026;0;;Registro de preços realizado no SIRP;;;
2026;0519031 000053/2026;0;;Registro de preços realizado no SIRP;;;
2026;0519031 000054/2026;0;;Registro de preços realizado no SIRP;;;
2026;0519031 000055/2026;0;;Registro de preços realizado no SIRP;;;
2026;0519031 000056/2026;0;;Registro de preços realizado no SIRP;;;
2026;0519031 000057/2026;0;;Registro de preços realizado no SIRP;;;
2026;0519031 000058/2026;0;;Registro de preços realizado no SIRP;;;
2026;0519031 000059/2026;0;;Registro de preços realizado no SIRP;;;
2026;0519031 000062/2026;0;;Registro de preços realizado no SIRP;;;
2026;0519031 000063/2026;0;;Registro de preços realizado no SIRP;;;
2026;0519031 000064/2026;0;;Registro de preços realizado no SIRP;;;
2026;0519031 000065/2026;0;;Registro de preços realizado no SIRP;;;
2026;0519031 000066/2026;0;;Registro de preços realizado no SIRP;;;
2026;0519031 000067/2026;0;;Registro de preços realizado no SIRP;;;
2026;0519031 000068/2026;0;;Registro de preços realizado no SIRP;;;
2026;0519031 000069/2026;0;;Registro de preços realizado no SIRP;;;
2026;0519031 000070/2026;0;;Registro de preços realizado no SIRP;;;
2026;0520009 000001/2026;0;;Registro de preços realizado no SIRP;;;
2026;0520009 000002/2026;0;;Registro de preços realizado no SIRP;;;
2026;0520009 000003/2026;0;;Registro de preços realizado no SIRP;;;
2026;0520009 000004/2026;0;;Registro de preços realizado no SIRP;;;
2026;0520009 000005/2026;0;;Registro de preços realizado no SIRP;;;
2026;0520009 000006/2026;0;;Registro de preços realizado no SIRP;;;
2026;0520009 000007/2026;0;;Registro de preços realizado no SIRP;;;
2026;0520009 000008/2026;0;;Registro de preços realizado no SIRP;;;
2026;0520009 000009/2026;0;;Registro de preços realizado no SIRP;;;
2026;0520009 000010/2026;0;;Registro de preços realizado no SIRP;;;
2026;0520009 000011/2026;0;;Registro de preços realizado no SIRP;;;
